,active_finished_ratio,answer_time,first_sold_time,max_active_cost,max_finished_cost,mean_active_cost,mean_finished_cost,min_active_cost,min_finished_cost,n_active,n_finished,name,person_status,start_date,url
0,1.5,Отвечает за несколько часов,736367.0,300000.0,17000.0,35672.72727272727,5671.428571428572,50.0,700.0,11,7,идрис,частное лицо,736269.0,https://www.avito.ru/user/9195337e39128000a45ef414c5239f91/profile
1,0.6486486486486487,Отвечает за несколько часов,735879.0,9000.0,210000.0,838.0434782608696,6710.805555555556,25.0,9.0,23,36,ольга,частное лицо,734777.0,https://www.avito.ru/user/52926fb084606d3cde3722267b095e1c/profile
2,3.9375,Отвечает в течение дня,736780.0,7500.0,7000.0,1331.451612903226,1160.0,100.0,100.0,62,15,милана,частное лицо,736726.0,https://www.avito.ru/user/c755b70a27e284bc94c0034617708246/profile
3,0.12,Отвечает за несколько часов,736700.0,35000.0,35000.0,8700.0,2624.489795918367,1000.0,200.0,5,49,людмила,частное лицо,736695.0,https://www.avito.ru/user/aef0f368e1e801fc739c5dec25c1df7a/profile
4,5.0,Отвечает за несколько часов,735133.0,4500.0,16500.0,1508.4827586206898,6050.0,350.0,450.0,29,5,настя,частное лицо,734258.0,https://www.avito.ru/user/152e3a9a5b7ca1df387cff375508c510/profile
5,1.5555555555555556,,736301.0,2000.0,2300.0,1046.1538461538462,1347.25,750.0,350.0,13,8,анастасия,частное лицо,735599.0,https://www.avito.ru/user/cba77ac25ab81a3b5ebf34ad84cb8bd7/profile
6,0.95,Отвечает около 30 минут,735535.0,160000.0,600000.0,4398.571428571428,4773.70146137787,0.0,0.0,455,479,оксана,компания,733163.0,https://www.avito.ru/user/107448555ec79a8db1bd631720753cb4/profile
7,2.0,Отвечает в течение дня,736877.0,3000.0,5000.0,1833.333333333333,2250.0,500.0,1000.0,9,4,иван палкин,частное лицо,736573.0,https://www.avito.ru/user/b5734818dff3626cd00405743e5b4199/profile
8,12.666666666666664,Отвечает за несколько часов,736950.0,640000.0,5500.0,9324.666666666666,1620.0,30.0,200.0,75,5,ольга,частное лицо,735477.0,https://www.avito.ru/user/58b825115db296723c4ddea52051434f/profile
9,1.6666666666666667,Отвечает за несколько часов,736835.0,16300.0,2600.0,3422.222222222222,2040.0,500.0,1400.0,9,5,татьяна,частное лицо,734869.0,https://www.avito.ru/user/8acdb97e06aa07a26bad3d2782dc71d0/profile
10,4.666666666666667,,735618.0,150000.0,30000.0,37138.46153846154,20500.0,600.0,11000.0,13,2,жанна,частное лицо,735477.0,https://www.avito.ru/user/19a797710d030be376d18e9dd4991ad4/profile
11,33.0,"Редко отвечает на сообщения, рекомендуем звонить",,670000.0,,21133.90625,,0.0,,32,0,оксана,частное лицо,735415.0,https://www.avito.ru/user/e001ba69706ad1a986503cb41128d95e/profile
12,0.2,Отвечает за несколько часов,735543.0,3000.0,355000.0,3000.0,46811.11111111112,3000.0,500.0,1,9,кира,частное лицо,735538.0,https://www.avito.ru/user/485cb10f3f07ccd259a37e659140aad3/profile
13,1.0,,736323.0,5900.0,1500.0,5900.0,1500.0,5900.0,1500.0,1,1,виолетта,частное лицо,736299.0,https://www.avito.ru/user/ceaa82ba2bedb01d507f9fde35e6ae6f/profile
14,0.42857142857142855,,736897.0,9000.0,13500.0,4900.0,4050.0,800.0,300.0,2,6,диана ислямова,частное лицо,736876.0,https://www.avito.ru/user/a2585cf0ad5379c4d9bf4db763d53b13/profile
15,1.3333333333333333,"Редко отвечает на сообщения, рекомендуем звонить",736817.0,800.0,500.0,407.1428571428572,380.0,200.0,250.0,7,5,юлия,частное лицо,735689.0,https://www.avito.ru/user/38e66588353cb88caa9a90e20c49dc56/profile
16,19.0,Отвечает в течение дня,736995.0,2400.0,500.0,1007.5675675675676,500.0,300.0,500.0,37,1,юлия,частное лицо,735719.0,https://www.avito.ru/user/c51cfce6869307d0b716297017cf912f/profile
17,0.6428571428571429,,736747.0,5000.0,40000.0,1308.75,4988.461538461538,120.0,100.0,8,13,татьяна,частное лицо,735446.0,https://www.avito.ru/user/abcd400597b600a4ddef34466dba7ca5/profile
18,0.1794871794871795,Отвечает за несколько часов,736947.0,5650.0,5650.0,4458.333333333333,3096.052631578948,1400.0,1400.0,6,38,екатерина,частное лицо,736938.0,https://www.avito.ru/user/05065bc3f53998886e00563ea6a49cdd/profile
19,1.7777777777777777,Отвечает за несколько часов,736999.0,4000.0,3000.0,480.66666666666674,490.0,45.0,50.0,15,8,гульнара,частное лицо,736238.0,https://www.avito.ru/user/973c49f96ba498e7c253dabbc2995f0d/profile
20,0.39130434782608703,,736075.0,500.0,10000.0,350.0,1493.1818181818182,250.0,100.0,8,22,елена,частное лицо,736055.0,https://www.avito.ru/user/b1df0ece82b99fef0c4e3c9087788d2b/profile
21,5.2,,736503.0,11000.0,25000.0,1866.0,6612.5,400.0,200.0,25,4,анна,частное лицо,735630.0,https://www.avito.ru/user/12b9de801d9d2f284f4ffe735b7ff49f/profile
22,4.0,,736929.0,20000.0,50000.0,2446.6,17166.666666666668,500.0,500.0,15,3,жанна,частное лицо,734138.0,https://www.avito.ru/user/a98ccaba94c2d56e47a3dedfbbfd1851/profile
23,0.3277310924369748,,735264.0,6500.0,29000.0,959.1578947368421,1321.1355932203392,100.0,0.0,38,118,аня,частное лицо,735173.0,https://www.avito.ru/user/e7fabd696f6e1e3cce858ae3c90d4c1f/profile
24,549.0,Отвечает около часа,,5900.0,,997.4635036496353,,10.0,,548,0,евгения,компания,735477.0,https://www.avito.ru/user/a1869d2ab8a5ab5cba97c80f08915496/profile
25,0.9166666666666666,Отвечает за несколько часов,736592.0,40000.0,4800000.0,7565.0,497618.1818181818,650.0,500.0,10,11,ирина,частное лицо,736146.0,https://www.avito.ru/user/8b23a5f8611597d281ae37b0f048dd07/profile
26,2.5,Отвечает в течение дня,737020.0,750.0,4500.0,292.5,4500.0,120.0,4500.0,4,1,ирина,частное лицо,736389.0,https://www.avito.ru/user/87572e607e5c304ab55174c4f8c0f1c4/profile
27,21.0,Отвечает за несколько часов,,150000.0,,11058.25,,15.0,,20,0,анжела,частное лицо,734077.0,https://www.avito.ru/user/50adaa6369bf6fa2e17ec69329a7869b/profile
28,2.0,,,700.0,,700.0,,700.0,,1,0,григорий,частное лицо,,https://www.avito.ru/user/c1f4f199c7a23343e42574b26ddf8013/profile
29,0.625,,736255.0,3500.0,5500.0,1688.888888888889,1686.666666666667,500.0,500.0,9,15,олеся,частное лицо,734169.0,https://www.avito.ru/user/f32d2a66079ca068112462ce40ab1995/profile
30,0.7857142857142857,Отвечает за несколько часов,736629.0,26000.0,10000.0,3085.0,1265.3076923076926,200.0,250.0,10,13,катя,частное лицо,736208.0,https://www.avito.ru/user/b6d4525f4eec52ae2119b9e3f6be2f8c/profile
31,0.6,,736882.0,320000.0,1300000.0,160350.0,351750.0,700.0,2000.0,2,4,александр,частное лицо,735265.0,https://www.avito.ru/user/afc41a2d25bd77146fa8c73ac0f23027/profile
32,0.8636363636363636,,736039.0,4000.0,1850000.0,1851.3513513513512,45265.11627906976,500.0,300.0,37,43,илья,частное лицо,735780.0,https://www.avito.ru/user/055838e792cf9ecea043280116410db1/profile
33,1.6,Отвечает в течение дня,736748.0,6500.0,14000000.0,1933.333333333333,1621344.4444444443,300.0,600.0,15,9,руслан,частное лицо,734900.0,https://www.avito.ru/user/a825a608cd082eda9bc81ee19ee81efb/profile
34,26.0,Отвечает за несколько часов,,500.0,,294.0,,100.0,,25,0,юлия,частное лицо,736055.0,https://www.avito.ru/user/a1353508101338717d89aefe2931e6e4/profile
35,63.0,Отвечает за несколько часов,,10000.0,,826.9354838709677,,50.0,,62,0,елена,частное лицо,735415.0,https://www.avito.ru/user/eaddec6c4b6a95a3e6eec71b0ee795f9/profile
36,1.3333333333333333,Отвечает за несколько часов,736982.0,150.0,27.0,93.33333333333331,23.5,30.0,20.0,3,2,павел,частное лицо,736968.0,https://www.avito.ru/user/39adb8d2b7961c75da5f311d86dbf471/profile
37,0.5,Отвечает за несколько часов,736414.0,7000.0,150000.0,2150.0,29115.384615384613,500.0,0.0,6,13,юлия,частное лицо,736238.0,https://www.avito.ru/user/9e6b8c1d2288b62689f71882bdb37f05/profile
38,14.0,Отвечает около часа,736995.0,7000.0,4400000.0,1363.9024390243906,2200500.0,20.0,1000.0,41,2,юлия,частное лицо,734594.0,https://www.avito.ru/user/d6ce08391c63e3a6d05076d5bff99a73/profile
39,5.375,Отвечает за несколько часов,736903.0,27000.0,8000.0,2347.6190476190477,2835.714285714286,150.0,150.0,42,7,анжелика,частное лицо,735081.0,https://www.avito.ru/user/3bbfcee889191c72a0fe711156b5c013/profile
40,0.6666666666666666,,736477.0,1800.0,8500.0,1800.0,6750.0,1800.0,5000.0,1,2,роман шарипов,частное лицо,736450.0,https://www.avito.ru/user/a3d2058c7ccafd2ba5a390c3f30fa16f/profile
41,9.5,Отвечает за несколько часов,736986.0,3100.0,200.0,911.7222222222223,200.0,0.0,200.0,18,1,анастасия,частное лицо,735385.0,https://www.avito.ru/user/48cae6495e7578cd66da792f895ce6f1/profile
42,50.0,Отвечает за несколько часов,,38000.0,,4884.673469387755,,300.0,,49,0,юлия,частное лицо,734350.0,https://www.avito.ru/user/aec45421ddcc83f9045e37622beeba41/profile
43,7.2857142857142865,Отвечает в течение дня,736996.0,4300.0,900.0,687.0,491.66666666666674,0.0,200.0,50,6,татьяна д,частное лицо,736481.0,https://www.avito.ru/user/702a8ebc268a7a14dc858147ead909ab/profile
44,0.35294117647058826,Отвечает за несколько часов,736001.0,3000.0,4000.0,1160.0,968.75,500.0,200.0,5,16,наталья,частное лицо,734046.0,https://www.avito.ru/user/9dbb3798b2589aa24cd8769618b613ce/profile
45,4.125,Отвечает в течение дня,736913.0,50000.0,3450.0,2145.28125,1311.4285714285713,50.0,350.0,32,7,светлана,частное лицо,735507.0,https://www.avito.ru/user/e7fa473456265310dd067f0b71510c54/profile
46,3.0,,,2500.0,,2250.0,,2000.0,,2,0,анна,частное лицо,,https://www.avito.ru/user/a669ff099e12c7566e679c3d95c5515d/profile
47,2.0,,,1000.0,,1000.0,,1000.0,,1,0,александра михеева,частное лицо,736968.0,https://www.avito.ru/user/d53d799c75472be9fa9f042e5470cb7f/profile
48,6.5,Отвечает за несколько часов,736996.0,2500.0,0.0,208.33333333333331,0.0,0.0,0.0,12,1,наталья,частное лицо,736968.0,https://www.avito.ru/user/e703fb6f6acd17adeb883aa2b43cc477/profile
49,4.0,,,1000.0,,700.0,,300.0,,3,0,николай,частное лицо,735415.0,https://www.avito.ru/user/e48b3f3cf936e775c5b2004f8a408061/profile
50,3.0,,,400.0,,300.0,,200.0,,2,0,альбина,частное лицо,736846.0,https://www.avito.ru/user/c63ae91f0732c3ec21174b9722b2f919/profile
51,1.4,Отвечает за несколько часов,736819.0,40000.0,2000.0,3957.6923076923076,755.5555555555555,100.0,150.0,13,9,татьяна бородкина,частное лицо,736481.0,https://www.avito.ru/user/d6328b01d1cad4fa3b01facaa14fd364/profile
52,11.0,,,17000.0,,4200.0,,1000.0,,10,0,boldyrevaav,частное лицо,736968.0,https://www.avito.ru/user/4d9f83c3fdcecbd0fae529f31ffd2be1/profile
53,7.0,,,3000.0,,1166.6666666666667,,500.0,,6,0,артём,частное лицо,735081.0,https://www.avito.ru/user/c615fcce469f51b4454675969fec69b1/profile
54,2.7,Отвечает за несколько часов,736763.0,500.0,2500.0,200.0,502.22222222222223,0.0,100.0,26,9,анастасия,частное лицо,734716.0,https://www.avito.ru/user/8ad4d6b2fb02ab78178a623fbb057428/profile
55,2.208333333333333,Отвечает в течение дня,736355.0,14500.0,4300.0,1997.8095238095239,1888.2978723404253,650.0,750.0,105,47,вероника,компания,735324.0,https://www.avito.ru/user/1f5e63b2350c7f41eec35af266188cdf/profile
56,0.7857142857142857,Отвечает за несколько часов,735180.0,250000.0,4000000.0,25255.0,561565.8461538461,150.0,3.0,10,13,елена,частное лицо,735173.0,https://www.avito.ru/user/83a0970f6bde61a2568d6c18e5d43fa8/profile
57,0.75,,735834.0,1650000.0,2000.0,826400.0,1300.0,2800.0,900.0,2,3,собственник,частное лицо,735811.0,https://www.avito.ru/user/6353d0f1341300e4526f338566cfe7cd/profile
58,0.6363636363636364,,735330.0,1000.0,6000.0,566.0,768.75,120.0,20.0,20,32,людмила,частное лицо,734138.0,https://www.avito.ru/user/395d1a60bf30987816fee384f229c2da/profile
59,0.25,,735870.0,1500.0,15000.0,866.6666666666665,1475.0,500.0,0.0,3,15,юлия,частное лицо,735842.0,https://www.avito.ru/user/040def9967f89f84718ffdef90b57922/profile
60,17.0,Отвечает около 30 минут,,8000.0,,1505.25,,35.0,,16,0,galina,частное лицо,736573.0,https://www.avito.ru/user/f73f1451b73536c49385b19086870175/profile
61,17.0,"Редко отвечает на сообщения, рекомендуем звонить",,2500.0,,875.9375,,15.0,,16,0,"т / д "" щит и меч """,компания,736603.0,https://www.avito.ru/user/2ded4f9a868db3c075e09adf7d8841a5/profile
62,1.8888888888888888,Отвечает в течение дня,736427.0,10000.0,25000.0,1906.25,9656.25,100.0,0.0,16,8,вячеслав,компания,734411.0,https://www.avito.ru/user/f545a94301e343d42b9186635950de49/profile
63,17.0,,,6500.0,,2175.0,,150.0,,16,0,дарья,частное лицо,736389.0,https://www.avito.ru/user/c22c474484c5f0dccabf2776aafc3fdd/profile
64,5.0,,,7000.0,,4750.0,,300.0,,4,0,владимир,частное лицо,734928.0,https://www.avito.ru/user/2aa6ece28d6a3ba9c7009b37d19b603d/profile
65,13.4,,736526.0,15900.0,5400.0,2582.5454545454545,1925.0,0.0,500.0,66,4,марина,компания,734534.0,https://www.avito.ru/user/f1804b8fd9527808bd03c4c25293bf9f/profile
66,3.0,,,50000.0,,27500.0,,5000.0,,2,0,аля,частное лицо,736938.0,https://www.avito.ru/user/cf5f402285f2845e3854f4fb37154e77/profile
67,1.3333333333333333,,736865.0,1300.0,2000.0,800.0,1400.0,400.0,800.0,3,2,айк,частное лицо,736330.0,https://www.avito.ru/user/c6df088cef0330874f4b57723bfd1a3a/profile
68,0.4137931034482759,Отвечает за несколько часов,736452.0,8500.0,7500.0,1704.5454545454545,1446.428571428571,150.0,150.0,11,28,оксана,частное лицо,735903.0,https://www.avito.ru/user/e6b83adcbd94e3bf71ae90923e497669/profile
69,3.0,Отвечает за несколько часов,736280.0,8000.0,6000.0,1775.0,3750.0,500.0,1500.0,8,2,катя,частное лицо,733286.0,https://www.avito.ru/user/bada31422b5c7ccee25aa10f1586ae50/profile
70,3.0,,737002.0,3000.0,0.0,1500.0,0.0,1000.0,0.0,5,1,наталья,частное лицо,735872.0,https://www.avito.ru/user/69ebafd619eb43f0b721a2079b3396fc/profile
71,0.16666666666666666,,736792.0,,6500.0,,3220.0,,600.0,0,5,юлия,частное лицо,736634.0,https://www.avito.ru/user/746dfca6937688e4437079e7fff1cac1/profile
72,1.1682242990654206,"Редко отвечает на сообщения, рекомендуем звонить",735982.0,2500.0,2500000.0,938.7550200803212,15107.657276995305,100.0,1.0,249,213,torg777,компания,735142.0,https://www.avito.ru/user/3cd931c8caa458e3ee873e1a1c216496/profile
73,7.0,Отвечает за несколько часов,736939.0,1000.0,100.0,241.0,70.0,70.0,40.0,20,2,светлана,компания,734197.0,https://www.avito.ru/user/b12dad3d6563e12ca753537a39686da7/profile
74,0.9333333333333332,Отвечает за несколько часов,736101.0,7600.0,70000.0,1673.0769230769229,6755.0,300.0,150.0,13,14,частное лицо,частное лицо,734808.0,https://www.avito.ru/user/3c8a285b9e63b9473e0b929e7b91470e/profile
76,8.285714285714286,Отвечает за несколько часов,734121.0,21000.0,6900000.0,2660.5263157894738,1584333.333333333,200.0,500.0,57,6,антонина,частное лицо,734107.0,https://www.avito.ru/user/c6f2fab2c08d2f923a1a41cc224fb86e/profile
77,49.0,Отвечает за несколько часов,,111000.0,,3316.854166666666,,60.0,,48,0,татьяна,частное лицо,736846.0,https://www.avito.ru/user/0a5df7e26f54227428daa8256c8dbaec/profile
78,0.027272727272727268,,734231.0,17000.0,100000.0,12500.0,13422.935779816511,8000.0,300.0,2,109,юрий,частное лицо,734197.0,https://www.avito.ru/user/c1ad707da1882147ef5048b3e39d1c04/profile
79,2.0,Отвечает в течение дня,736965.0,1700.0,250.0,1066.6666666666667,250.0,150.0,250.0,3,1,артём,частное лицо,736481.0,https://www.avito.ru/user/533528956d91c3643ecb521b0a269d9d/profile
80,2.0,,735804.0,4500.0,12000.0,1330.0,2182.8571428571427,400.0,400.0,15,7,лариса,частное лицо,734685.0,https://www.avito.ru/user/49838125bb204a1b1336ce55f4b2015f/profile
81,0.6363636363636364,,736263.0,3000.0,3000.0,1415.3846153846155,1276.1904761904761,0.0,100.0,13,21,елена,частное лицо,734350.0,https://www.avito.ru/user/5a3d645a8ce1922658e0dc4bd6d403ef/profile
82,0.5494505494505495,Отвечает около часа,736027.0,26900.0,18900.0,12500.0,6746.11111111111,2900.0,800.0,49,90,юлия,частное лицо,734747.0,https://www.avito.ru/user/e28a87c5e8432562ce78b60b5c007bfa/profile
83,1.2142857142857142,Отвечает за несколько часов,736299.0,8000.0,31000.0,3237.5,7207.6923076923085,0.0,1000.0,16,13,юлия,частное лицо,733893.0,https://www.avito.ru/user/8d92c0147e7949943a193dbbb99b4fdd/profile
87,9.0,Отвечает в течение дня,736986.0,6000.0,1100.0,665.7142857142858,716.6666666666665,150.0,500.0,35,3,евгения,частное лицо,735750.0,https://www.avito.ru/user/a0365cd51c236bb465f09368a97f1cb5/profile
88,10.0,,,1999.0,,705.3333333333335,,150.0,,9,0,ирина,частное лицо,734777.0,https://www.avito.ru/user/e2d10f98ebf3e3759ce9418c620c1917/profile
89,1.6666666666666667,"Редко отвечает на сообщения, рекомендуем звонить",737007.0,600.0,150.0,387.5,150.0,100.0,150.0,4,2,irina wolf,частное лицо,736664.0,https://www.avito.ru/user/0f4788676a58a499412775281c35c2ee/profile
90,0.21666666666666667,Отвечает за несколько часов,736466.0,6000.0,15000.0,3750.0,3845.762711864407,2000.0,700.0,12,59,лиза,компания,734350.0,https://www.avito.ru/user/4cb0fabd9246f4f5cb1c387ebb3d4dd2/profile
91,0.8333333333333334,,736262.0,4500.0,600000.0,1800.0,123160.0,500.0,300.0,4,5,евгения,частное лицо,735446.0,https://www.avito.ru/user/af784387644f8ceb252a3612511a86a4/profile
92,1.5,,736793.0,3500.0,1200.0,3100.0,1200.0,2700.0,1200.0,2,1,альфира,частное лицо,736389.0,https://www.avito.ru/user/cda99f3a2d19ab0e8e86c2a366cf750a/profile
93,0.7361111111111112,Отвечает за несколько часов,735784.0,35000.0,1550000.0,1458.6538461538462,24612.661971830985,100.0,0.0,52,71,анастасия,частное лицо,735538.0,https://www.avito.ru/user/e3421e5564a7897ef9e10cd1972feaa7/profile
94,1.2727272727272727,,736126.0,7400.0,8400.0,747.7692307692308,2480.0,50.0,150.0,13,10,л,частное лицо,735995.0,https://www.avito.ru/user/16a727a0f2c4f62e838202f4c8e369eb/profile
98,2.0,,,40000.0,,40000.0,,40000.0,,1,0,зурият,частное лицо,,https://www.avito.ru/user/cf7363630172e5c0b37d8d9256cbebc4/profile
99,59.0,"Редко отвечает на сообщения, рекомендуем звонить",,1100.0,,366.89655172413785,,50.0,,58,0,собственик,компания,735415.0,https://www.avito.ru/user/eb8e5f374367f32f3ea1e99926b1b3cd/profile
100,2.7142857142857144,"Редко отвечает на сообщения, рекомендуем звонить",736835.0,15000.0,17000.0,2163.8888888888887,3583.333333333333,100.0,0.0,18,6,анжелика,частное лицо,736208.0,https://www.avito.ru/user/92c24dab4062fbffca867e54b20a5ed2/profile
101,3.5,Отвечает за несколько часов,736996.0,4000.0,1500.0,2166.6666666666665,1500.0,1000.0,1500.0,6,1,константин,частное лицо,735995.0,https://www.avito.ru/user/7aea2c2afe01579800a562f3ddfcd587/profile
102,0.6428571428571429,Отвечает за несколько часов,736145.0,4000.0,2000.0,1031.4285714285713,539.0909090909091,100.0,0.0,35,55,ирина,частное лицо,735658.0,https://www.avito.ru/user/ffaeed362f89602f349f884849340f2f/profile
103,2.090909090909091,"Редко отвечает на сообщения, рекомендуем звонить",736179.0,6000.0,3990.0,1464.3181818181818,1522.0,0.0,300.0,22,10,марина,частное лицо,734534.0,https://www.avito.ru/user/12727f840365af50cade2602a1e391e3/profile
104,1.9166666666666667,"Редко отвечает на сообщения, рекомендуем звонить",736326.0,3000.0,2000.0,811.5,639.0909090909091,150.0,350.0,22,11,ира,частное лицо,736299.0,https://www.avito.ru/user/78f7a6b5795a9f63e02e7d9a44c87818/profile
105,7.0,"Редко отвечает на сообщения, рекомендуем звонить",,3800000.0,,634250.0,,500.0,,6,0,юлия,частное лицо,736542.0,https://www.avito.ru/user/f1640918dca23861df00d4678132cfdd/profile
106,2.0,Отвечает за несколько часов,736808.0,300000.0,10000.0,9759.569230769232,1310.65625,0.0,0.0,65,32,555,частное лицо,736785.0,https://www.avito.ru/user/9f77f717bdea1231693ea14d2bd4c7dd/profile
107,0.0425531914893617,,734926.0,5000.0,6200000.0,5000.0,256434.78260869568,5000.0,500.0,1,46,сергей,компания,734900.0,https://www.avito.ru/user/f3a960afb9c707f9f1ed38f77c1e9cbf/profile
108,2.7,Отвечает в течение дня,736831.0,1000.0,1580000.0,244.56603773584905,85350.52631578947,1.0,60.0,53,19,анна,частное лицо,735933.0,https://www.avito.ru/user/be7fa4a2f8902e66828e343cbe6cd6cf/profile
109,0.68,"Редко отвечает на сообщения, рекомендуем звонить",736828.0,560000.0,7000.0,36245.0,1264.5833333333333,20.0,0.0,16,24,татьяна,частное лицо,735142.0,https://www.avito.ru/user/9314a2d30187f3c30efc4d5b7d4d4728/profile
110,1.275,Отвечает в течение дня,736937.0,4000.0,6000.0,682.0,698.7179487179487,0.0,0.0,50,39,александра,частное лицо,736450.0,https://www.avito.ru/user/af2cba4badcede769e477ef6651edcce/profile
111,13.0,,,1250.0,,895.8333333333335,,300.0,,12,0,ольга,частное лицо,734563.0,https://www.avito.ru/user/4d4833760f0ea94e657c981ba1b7f40a/profile
113,1.0333333333333334,Отвечает за несколько часов,736848.0,4000.0,4500.0,1123.3333333333333,877.5862068965519,300.0,0.0,30,29,аина,частное лицо,736815.0,https://www.avito.ru/user/e9df0db069ad44177011a96c6843d60f/profile
114,0.4583333333333333,Отвечает за несколько часов,736324.0,6800.0,6800.0,1979.0625,2410.0,350.0,400.0,32,71,наталья,компания,736299.0,https://www.avito.ru/user/e70e4f29f3ed8fb7cfe99993f793ecac/profile
115,0.6206896551724138,Отвечает около часа,735760.0,18000.0,75900.0,4052.941176470588,10693.214285714286,100.0,50.0,17,28,ирина,компания,734777.0,https://www.avito.ru/user/41544429b39f6046bfd8906092b14382/profile
116,0.9824561403508772,Отвечает в течение дня,736496.0,15000.0,5000.0,666.8545454545455,424.91071428571433,1.0,0.0,55,56,оксана,частное лицо,736116.0,https://www.avito.ru/user/cbf59bdf9508d645827987363ab5ebbe/profile
117,0.7966101694915254,Отвечает за несколько часов,736044.0,13500000.0,9000.0,300652.17391304346,2953.4482758620693,1100.0,1000.0,46,58,елена,компания,735538.0,https://www.avito.ru/user/2e6d8a47a8118dedc65226a714263241/profile
118,1.0,,736310.0,1500.0,4500.0,808.3333333333335,1558.333333333333,350.0,0.0,12,12,елена,частное лицо,733559.0,https://www.avito.ru/user/35b6c049488ea110885d1469b432e77d/profile
119,4.333333333333333,Отвечает в течение дня,736965.0,5000.0,8000.0,1750.0,5250.0,500.0,2500.0,12,2,елена,частное лицо,735477.0,https://www.avito.ru/user/ff24a3986d1c9d0a206ad49227998c6d/profile
120,0.5,,736796.0,10000.0,20000.0,5350.0,4033.333333333334,700.0,500.0,4,9,ольга,частное лицо,735265.0,https://www.avito.ru/user/e1850d07da030f895f8e68262f8e9018/profile
121,0.4137931034482759,Отвечает около часа,736767.0,6500.0,250000.0,3291.304347826087,5099.122807017544,200.0,100.0,23,57,наталья,компания,735020.0,https://www.avito.ru/user/13fc8c2fb823678140d05827c91c333d/profile
122,1.5,Отвечает в течение дня,736972.0,1800.0,10000.0,1025.0,2280.0,300.0,200.0,8,5,дарья,частное лицо,736968.0,https://www.avito.ru/user/e16c78658d0a7230086b5b24748c06a1/profile
123,5.0,"Редко отвечает на сообщения, рекомендуем звонить",735561.0,120000.0,2200000.0,14305.555555555557,2200000.0,500.0,2200000.0,9,1,анастасия,частное лицо,735538.0,https://www.avito.ru/user/a6b507a7c1a36edf5f4c599daf1d3308/profile
124,0.3,,735736.0,2500.0,12000.0,1160.0,4573.684210526316,200.0,300.0,5,19,анна,частное лицо,734959.0,https://www.avito.ru/user/2c7b7390f2eaa58c7182a558f5775625/profile
125,1.1212121212121209,Отвечает в течение дня,736242.0,4000.0,67000.0,975.5555555555555,2886.5625,70.0,70.0,36,32,раиса,частное лицо,736238.0,https://www.avito.ru/user/7d679ed1e70c4d2a20cdc271a1edf096/profile
126,0.4736842105263158,,735278.0,33000.0,39000.0,1883.1460674157306,2515.873015873016,10.0,10.0,89,189,андрей,частное лицо,735142.0,https://www.avito.ru/user/77292c29f27eb2f0ab40e13dcdb52258/profile
127,16.0,Отвечает за несколько часов,,100.0,,63.33333333333334,,50.0,,15,0,ольга,частное лицо,736420.0,https://www.avito.ru/user/cb8ea6db6d05a58107eecc4a89796640/profile
128,1.0,,,,,,,,,0,0,ксения,частное лицо,736938.0,https://www.avito.ru/user/bd02ce4e3ce7638f6e7610647d4809a6/profile
129,0.288135593220339,,736298.0,1200.0,4700.0,509.375,844.9137931034481,300.0,0.0,16,58,екатерина,частное лицо,736085.0,https://www.avito.ru/user/902576fe8c651b04fc6b20c8c69f407b/profile
130,5.25,Отвечает около часа,736888.0,10000.0,400.0,1455.0,366.66666666666674,100.0,300.0,20,3,елена,частное лицо,735995.0,https://www.avito.ru/user/a315c4089e00f4667b86e9d1400aa3ad/profile
131,1.24,Редко отвечает на сообщения,736790.0,1200.0,1450.0,366.03333333333336,523.3333333333334,1.0,260.0,30,24,екатерина,частное лицо,736726.0,https://www.avito.ru/user/f3edc91745966fec8eeee0ad6aee3920/profile
132,0.2857142857142857,,736253.0,300.0,500000.0,166.66666666666666,40342.307692307695,100.0,0.0,3,13,ольга,частное лицо,734928.0,https://www.avito.ru/user/e2fdc51d444743c560f2c190ab3c6244/profile
133,1.0454545454545454,Отвечает около часа,735849.0,45000.0,150000.0,6772.727272727273,17885.714285714286,800.0,200.0,22,21,0099,частное лицо,735324.0,https://www.avito.ru/user/ad50672667e15597e5efc6cbf6b595cb/profile
134,1.0769230769230769,Отвечает в течение дня,736431.0,4500.0,370000.0,1457.6923076923074,37816.66666666666,250.0,0.0,13,12,"отель ""домино""",компания,736116.0,https://www.avito.ru/user/84ff79ca5d7e77a4a73138a08b9026ee/profile
135,0.5,"Редко отвечает на сообщения, рекомендуем звонить",736230.0,2000.0,1500.0,758.5714285714287,454.6511627906977,80.0,0.0,21,43,ольга,частное лицо,736208.0,https://www.avito.ru/user/58dfb60d8c582e496a7852e3b9aea2dd/profile
137,3.5,,736847.0,1300.0,1500.0,511.5384615384616,900.0,100.0,500.0,13,3,katya,частное лицо,736695.0,https://www.avito.ru/user/ae5aba1844c7fd711dde3cf478ebd536/profile
138,8.0,,,2600.0,,1214.2857142857142,,500.0,,7,0,светлана,частное лицо,736999.0,https://www.avito.ru/user/c9b6acf274a1180250506b1427d2bb71/profile
139,1.85,Отвечает за несколько часов,735758.0,22000.0,5000.0,3213.888888888889,1865.7894736842104,400.0,400.0,36,19,надежда,компания,735507.0,https://www.avito.ru/user/1bc5b242146baab0d7b94c92effc1b45/profile
